text,label
"Premise: A niche incumbent might provide delivery less frequently or to a subset of possible stops.

Hypothesis: It might be possibly to make less frequent deliveries.",0
"Premise: That's an opportunity that very few people have had.

Hypothesis: Not everybody get's that opportunity. ",0
"Premise: For this report, we provide an overview of the major theories about why people save and describe various factors associated with the decline in personal saving.

Hypothesis: People save because they would like to someday own an expensive boat.",1
"Premise:  The equipment you need for windsurfing can be hired from the beaches at Tel Aviv (marina), Netanya, Haifa (at Bat Galim beach), Tiberias, and Eilat.

Hypothesis: You can hire the equipment needed for windsurfing at Bat Galim Beach. ",0
"Premise: Built in a.d. 715 to help measure the peak and trough of the Nile flood.

Hypothesis: It was built to deal with the Nile flood.",0
"Premise: What the judge really wants are the facts -- he wants to make a good decision, he said.

Hypothesis: The judge does his job when he gets the facts.",1
"Premise: In Roman times a temple to Jupiter stood here, followed in the fourth century by the first Christian church, Saint-Etienne.

Hypothesis: Saint-Etienne burned to the ground during the Roman times.",1
"Premise: The researchers found expected stresses like the loss of a check in the mail and the illness of loved ones.

Hypothesis: The stresses affected people as the researchers expected.",0
"Premise: and the NIT semifinals are on tonight

Hypothesis: The NIT semifinals take place in New York City tonight.",1
"Premise: Although this award will now be handed out annually, Bailey was selected for several years of his commitment.

Hypothesis: Bailey may have won several times, but it was a humbling experience each time the award was given to him.",1
"Premise: The Romans built roads and established towns, including the towns of Palmaria (Palma) and Pollentia (near present-day Alc??dia).

Hypothesis: Some of the original towns built by the Romans are still in existence.",1
"Premise: Don't expect to be swinging much after midnight, even in towns.

Hypothesis: Things all close down at 11:30pm.",1
"Premise: Diets for men in their prime

Hypothesis: A diet for men made up completely of meat. ",1
"Premise: no that's true and and and Lord knows with that legislature up there they probably did all kinds of things while he wasn't looking

Hypothesis: The Legislature always acts responsibly.",2
"Premise: The entrance is also home to several sculptures, including one of Carlyle, the gallery's founding father.

Hypothesis: There are many types of art found in the gallery exhibits.",1
"Premise: yeah um gosh i think it was only like three and a half pounds and for me that's big that's why i'm saying i love to go fishing because i've never caught anything really really big um so because it's always been you know in the on a lake and uh i know they have bigger fish than that but you know three and a half pounds and that was huge for me

Hypothesis: It was almost fifty pounds.",2
"Premise: Citing conservative critics of Brown vs.

Hypothesis: Conservative critics did not write about the Brown case.",2
"Premise: The notable thing for me about the Left Behind series--beside the fact that few in the secular media have noticed that millions of Americans are busy reading books warning about the imminence of one-world government, mass death, and the return of the Messiah, is that all the Jewish characters are Christian.

Hypothesis: There is no reference to religion in the Left Behind series.",2
"Premise: appropriate agency representatives, help resolve

Hypothesis: inappropriate workers for the job, not helpful",2
"Premise: Also, stakeholders may not interpret principles consistently, and it is important for stakeholders to have the same conceptual framework as preparers when interpreting a principle.

Hypothesis: stakeholders will interpret principles consistently",2
"Premise: The city plans to build a community center for Lincoln Place and a future fire station on the site.

Hypothesis: The fire station that the city will build is going to be painted red and very large.",1
"Premise: Executives do so by examining their internal environments and asking a series of questions about the problems that need fixing, how information technology and management can help, and how a CIO might best fit within their management structures to guide technology solutions.

Hypothesis: More powerful computers are directly correlated to more effective information technology outcomes.",1
"Premise: We will also need any able bodied men to help us spike the river.

Hypothesis: We need men to help us spike the river.",0
"Premise: any bad stuff so uh i think TI we spend of of of all the major semiconductor firms we probably put safety and environmental on the utmost foremost uh uh first thing we always look at and we probably put more money into the systems and engineering behind the systems than any other firm i know of we eat and sleep the stuff everything we do over here and uh

Hypothesis: Compared to other firms, we spend much more on systems and engineering behind the systems",0
"Premise: Built in a.d. 688 691, it is decorated in thousands of exquisite, predominantly blue and yellow, Persian ceramic tiles, with Koranic scriptures on the lintels.

Hypothesis: Numerous elegant blue and yellow ceramic tiles of Persian origin embellish it.",0
"Premise: But the real dirty work had already been done.

Hypothesis: There was still lots of dirty work left to be completed.",2
